multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
1,12,http://store.taobao.com/shop/view_shop.htm?user_number_id=856792692&ssid=r11,0,0.01,31,null,d11615,d21615,2013韩国韩版新款女款简约小巧钱包短款时尚钱包卡包钱包女零钱包,2013韩国韩版新款女款简约小巧钱包短款时尚钱包卡包钱包女零钱包,4.61,http://item.taobao.com/item.htm?id=14305813959&on_comment=1,http://item.taobao.com/item.htm?id=14305813959,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""sevenDayReturn""},{""id"":""credit""}]}",s_cap_2.gif,http://img01.taobaocdn.com/bao/uploaded/i1/T1vGOFXiBfXXawBKkW_022931.jpg,广东广州,0,19.00,"{""count"":""347"",""urlSuffix"":""md=${marketHeadId}&pid=-1543301205"",""url"":""http://list.taobao.com/itemlist/bao.htm?cat=0&hd=1&pid=-1543301205&sameItemId=14305813959&style=list""}",14305813959,12,null,19.00,韩韩包袋,normal,98.30%,856792692,,0
