multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
0,9,http://store.taobao.com/shop/view_shop.htm?user_number_id=113471727&ssid=r11,0,5.0,5,null,d11755,d21755,dcr    31202-1    99,dcr    31202-1    99,4.71,http://item.taobao.com/item.htm?id=35119350041&on_comment=1,http://item.taobao.com/item.htm?id=35119350041,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""sevenDayReturn""},{""id"":""credit""}]}",s_blue_4.gif,http://img04.taobaocdn.com/bao/uploaded/i4/11727040802292222/T1nrNcXs8gXXXXXXXX_!!0-item_pic.jpg,江西南昌,0,59.00,"{""count"":""4"",""urlSuffix"":""md=${marketHeadId}&pid=-989514283"",""url"":""http://list.taobao.com/itemlist/bao.htm?cat=0&hd=1&pid=-989514283&sameItemId=35119350041&style=list""}",35119350041,1,null,59.00,网游小妞,normal,97.77%,113471727,,0
