multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
1,0,http://store.taobao.com/shop/view_shop.htm?user_number_id=1669922511&ssid=r11,0,0.0,33,null,d12371,d22371,迪格玛2013新款欧美潮女包手包迷你手拿包时尚长款女士漆皮钱包,迪格玛2013新款欧美潮女包手包迷你手拿包时尚长款女士漆皮钱包,4.56,http://detail.tmall.com/item.htm?id=35521376380&on_comment=1,http://detail.tmall.com/item.htm?id=35521376380,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""tmall""},{""id"":""credit""},{""id"":""xinpin""}]}",null,http://img03.taobaocdn.com/bao/uploaded/i3/12511042233848153/T1ErzkFjlkXXXXXXXX_!!0-item_pic.jpg,浙江嘉兴,0,29.01,null,35521376380,5,null,198.00,迪格玛旗舰店,normal,null,1669922511,,0
