multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
1,11,http://store.taobao.com/shop/view_shop.htm?user_number_id=22215823&ssid=r11,0,0.0,18,null,d14293,d24293,viviwang牛皮复古印花韩版化妆零钱包手拿包小包【可定制】包邮,viviwang牛皮复古印花韩版化妆零钱包手拿包小包【可定制】包邮,4.87,http://item.taobao.com/item.htm?id=20745339619&on_comment=1,http://item.taobao.com/item.htm?id=20745339619,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""sevenDayReturn""},{""id"":""credit""}]}",s_cap_1.gif,http://img02.taobaocdn.com/bao/uploaded/i2/15823035617668404/T1u4yPXCJaXXXXXXXX_!!0-item_pic.jpg,上海,0,139.00,"{""count"":""3"",""urlSuffix"":""md=${marketHeadId}&pid=-1610597836"",""url"":""http://list.taobao.com/itemlist/bao.htm?cat=0&hd=1&pid=-1610597836&sameItemId=20745339619&style=list""}",20745339619,28,null,139.00,野花薇薇,normal,99.67%,22215823,,0
