multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
1,9,http://store.taobao.com/shop/view_shop.htm?user_number_id=306560417&ssid=r11,0,5.0,23,null,d12418,d22418,2013新款 欧美大牌 十字扣简约女士钱包 长款 真皮女式皮夹卡包潮,2013新款 欧美大牌 十字扣简约女士钱包 长款 真皮女式皮夹卡包潮,4.78,http://item.taobao.com/item.htm?id=35416827874&on_comment=1,http://item.taobao.com/item.htm?id=35416827874,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""sevenDayReturn""}]}",s_blue_4.gif,http://img03.taobaocdn.com/bao/uploaded/i3/10417029402919008/T1hZvBFjheXXXXXXXX_!!0-item_pic.jpg,浙江杭州,0,99.01,null,35416827874,8,null,129.00,我不是人是神7,normal,99.11%,306560417,,0
