multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
0,10,http://store.taobao.com/shop/view_shop.htm?user_number_id=917510802&ssid=r11,0,6.0,37,null,d12515,d22515,韩国可爱田园复古钱包小清新双拉链短款女钱包新款零钱包手机包,韩国可爱田园复古钱包小清新双拉链短款女钱包新款零钱包手机包,4.72,http://item.taobao.com/item.htm?id=24035620128&on_comment=1,http://item.taobao.com/item.htm?id=24035620128,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""sevenDayReturn""}]}",s_blue_5.gif,http://img04.taobaocdn.com/bao/uploaded/i4/10802024632933680/T1_RNBFktbXXXXXXXX_!!0-item_pic.jpg,浙江金华,0,5.10,"{""count"":""2"",""urlSuffix"":""md=${marketHeadId}&pid=-787808498"",""url"":""http://list.taobao.com/itemlist/bao.htm?cat=0&hd=1&pid=-787808498&sameItemId=24035620128&style=list""}",24035620128,49,null,5.70,爱上佳批发店,normal,98.11%,917510802,,0
