multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
1,9,http://store.taobao.com/shop/view_shop.htm?user_number_id=438139462&ssid=r11,0,10.0,4,null,d11590,d21590,2013新款钱包菱格真皮小羊皮长款钱夹潮le boy小香风拉链欧美大牌,2013新款钱包菱格真皮小羊皮长款钱夹潮le boy小香风拉链欧美大牌,4.81,http://item.taobao.com/item.htm?id=18760469627&on_comment=1,http://item.taobao.com/item.htm?id=18760469627,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""prepay""},{""id"":""credit""}]}",s_blue_4.gif,http://img02.taobaocdn.com/bao/uploaded/i2/19462024250432835/T1CuxeFjVbXXXXXXXX_!!0-item_pic.jpg,广东广州,0,218.40,"{""count"":""2"",""urlSuffix"":""md=${marketHeadId}&pid=-2063025837"",""url"":""http://list.taobao.com/itemlist/bao.htm?cat=0&hd=1&pid=-2063025837&sameItemId=18760469627&style=list""}",18760469627,12,null,312.00,思思521168,normal,99.71%,438139462,,0
