multipic,ratesum,storeLink,isLimitPromotion,ship,tradeNum,unitPrice,spm,sellerSpm,tip,title,dsrScore,commendHref,href,similar,icon,ratesumImg,image,loc,isVirtual,currentPrice,sameItemInfo,itemId,commend,unit,price,nick,source,goodRate,sellerId,vipPrice,guarantee
0,6,http://store.taobao.com/shop/view_shop.htm?user_number_id=186961690&ssid=r11,0,8.0,0,null,d11641,d21641,Anna 安娜 亮钻水晶心系列长款钱包 紫荆花爱心长款女包,Anna 安娜 亮钻水晶心系列长款钱包 紫荆花爱心长款女包,4.69,http://item.taobao.com/item.htm?id=15147017597&on_comment=1,http://item.taobao.com/item.htm?id=15147017597,"{""count"":""30"",""url"":""md=${marketHeadId}""}","{""all"":[{""id"":""prepay""}]}",s_blue_1.gif,http://img03.taobaocdn.com/bao/uploaded/i3/T1owWYXkXrXXXAQKo._082049.jpg,广东广州,0,50.00,"{""count"":""9"",""urlSuffix"":""md=${marketHeadId}&pid=-1191072514"",""url"":""http://list.taobao.com/itemlist/bao.htm?cat=0&hd=1&pid=-1191072514&sameItemId=15147017597&style=list""}",15147017597,0,null,50.00,柏拉图no永恒,normal,98.50%,186961690,,0
